category,title_clean,description_clean,contract_type,city,department,remote,salary_min,salary_max,salary_avg,salary_unit
Emploi Distribution,employé rayon charcuterie traiteur h f,employé rayon charcuterie traiteur h f aquila rh aizenay - 85 intérim 11 88 heure 513 jours de formation cap bep vente vous justifiez d'une expérience sur un poste similaire vous aimez échanger voir l offre il y a 9 heures,Intérim,Aizenay,85,0,19543.0,19543.0,19543.0,hourly
Emploi Distribution,manager de rayon h f,manager de rayon h f randstad plérin - 22 cdi 30 000 - 32 000 an preuve de créativité pour développer activement votre rayon votre orientation client votre capacité à animer une équipe votre organisation voir l offre il y a 9 heures,CDI,30 000,32 000 € / an,0,30000.0,32000.0,31000.0,annual
Emploi Distribution,responsable magasin h f,responsable magasin h f start people cholet - 49 cdi 2 200 mois de personnes en situation de handicap cette mission vous intéresse lancez-vous et postulez dès maintenant notre agence revient voir l offre il y a 9 heures,CDI,Cholet,49,0,26400.0,26400.0,26400.0,monthly
Emploi Distribution,adjoint responsable caisse h f,adjoint responsable caisse h f start people cognac - 16 intérim 11 88 - 12 50 heure 1 mois votre profilvous disposez d'une première expérience réussie en caisse idéalement dans la grande distribution ou le commerce alimentaire une voir l offre il y a 9 heures,Intérim,"11,88","12,50 € / heure",0,19543.0,20562.0,20052.5,hourly
Emploi Distribution,employe de libre service h f,employe de libre service h f start people guerlédan - 22 intérim 11 88 heure 7 jours vous pourrez échanger avec un e chargé e de recrutement afin qu'il valide l'adéquation de votre profil nous vous accueillerons ensuite en voir l offre il y a 9 heures,Intérim,Guerlédan,22,0,19543.0,19543.0,19543.0,hourly
Emploi Distribution,responsable magasin h f,responsable magasin h f start people colmar - 68 cdi 2 000 - 2 300 mois -dynamique -rigoureux -a l'aise avec le relationnel -a l'aise avec le management -organisé -maitrise voir l offre il y a 9 heures,CDI,2 000,2 300 € / mois,0,24000.0,27600.0,25800.0,monthly
Emploi Distribution,hote de caisse h f,hote de caisse h f start people montluçon - 03 intérim 11 88 heure 18 mois de votre profil nous vous accueillerons ensuite en agence pour vous faire passer des tests sécurité et finaliser votre inscription voir l offre il y a 9 heures,Intérim,Montluçon,03,0,19543.0,19543.0,19543.0,hourly
Emploi Distribution,responsable de boutique à la ferme - 77 h f,responsable de boutique à la ferme - 77 h f join us super recruteur lagny-sur-marne - 77 cdi 28 000 - 30 000 an est exigée min 5 ans - tout comme une première expérience de gestion administrative en boutique management d'équipe l'expérience voir l offre il y a 9 heures,CDI,28 000,30 000 € / an,0,28000.0,30000.0,29000.0,annual
Emploi Distribution,adjoint responsable drive h f,adjoint responsable drive h f auchan retail france la seyne-sur-mer - 83 cdi 29 250 - 35 100 an chez auchan nous sommes convaincus que la diversité fait la richesse d'une entreprise nous étudions à compétences égales chaque candidature voir l offre il y a 9 heures,CDI,29 250,35 100 € / an,0,29250.0,35100.0,32175.0,annual
Emploi Distribution,equipier magasin droguerie parfumerief - h h f,equipier magasin droguerie parfumerief - h h f auchan retail france châteauroux - 36 cdi 23 910 - 24 160 an chez auchan nous sommes convaincus que la diversité fait la richesse d'une entreprise nous étudions à compétences égales chaque candidature voir l offre il y a 9 heures,CDI,23 910,24 160 € / an,0,23910.0,24160.0,24035.0,annual
Emploi Distribution,manager de rayons frais ou pgc - zone de vie caen h f,manager de rayons frais ou pgc - zone de vie caen h f auchan retail france caen - 14 cdi 32 000 - 38 000 an nous nous mobilisons au quotidien autour de 4 piliers de responsabilité sociétale et environnementale majeurs offre voir l offre il y a 9 heures,CDI,32 000,38 000 € / an,0,32000.0,38000.0,35000.0,annual
Emploi Distribution,equipier commerce h f,equipier commerce h f auchan retail france louvroil - 59 cdi 23 910 - 24 160 an plus sur nos engagements nous nous mobilisons au quotidien autour de 4 piliers de responsabilité sociétale voir l offre il y a 9 heures,CDI,23 910,24 160 € / an,0,23910.0,24160.0,24035.0,annual
Emploi Distribution,responsable de magasin h f,responsable de magasin h f jacadi saint-genis-laval - 69 cdi 24 180 - 31 200 an d'expériences managériales significatives dans le prêt-à-porter ou la distribution spécialisée vous faites preuve de leadership et voir l offre il y a 9 heures,CDI,24 180,31 200 € / an,0,24180.0,31200.0,27690.0,annual
Emploi Distribution,cdd equipier de commerce h f,cdd equipier de commerce h f auchan retail france crest - 26 cdd 23 712 - 24 661 an 1 mois de handicap - tous égaux tous différents vous voulez en savoir plus sur nos engagements voir l offre il y a 9 heures,CDD,23 712,24 661 € / an,0,23712.0,24661.0,24186.5,annual
Emploi Distribution,equipier de commerce fruits et legumes h f,equipier de commerce fruits et legumes h f auchan retail france bordeaux - 33 cdi 23 910 - 24 160 an piliers de responsabilité sociétale et environnementale majeurs offre responsable environnement solidarité humain rendez-vous sur https www auchan-agit fr voir l offre il y a 9 heu,CDI,23 910,24 160 € / an,0,23910.0,24160.0,24035.0,annual
Emploi Distribution,responsable de magasin - prêt-à-porter h f,responsable de magasin - prêt-à-porter h f talents commerciaux thonon-les-bains - 74 cdi 31 000 - 34 000 an les moyens en oeuvre pour atteindre vos objectifs rémunération fixe variable en déposant votre cv vous acceptez voir l offre il y a 9 heures,CDI,31 000,34 000 € / an,0,31000.0,34000.0,32500.0,annual
Emploi Distribution,directeur de magasin - magasin de sport h f,directeur de magasin - magasin de sport h f skiill recrutement sedan - 08 cdi 2 800 - 3 200 mois notre client une grande enseigne spécialisée dans la distribution directeur de magasin h f sur sedan 08 magasin voir l offre il y a 9 heures,CDI,2 800,3 200 € / mois,0,33600.0,38400.0,36000.0,monthly
Emploi Distribution,manager de rayon frais h f,manager de rayon frais h f groupement mousquetaires bozouls - 12 cdi votre expérience composée d'un salaire fixe prime participation mutuelle 5 semaines de congés payés et 5 de voir l offre il y a 10 heures,CDI,Bozouls,12,0,,,,
Emploi Distribution,hote de caisse h f,hote de caisse h f e leclerc alès - 30 cdd 3 mois détail guichet vous avez une personnalité rigoureuse et motivée par le métier de caisse alors postulez voir l offre il y a 10 heures,CDD,Alès,30,0,,,,
Emploi Distribution,manager de magasin junior h f,manager de magasin junior h f carrefour annœullin - 59 cdi sain plus local plus responsable leader mondial de la distribution digitale tout en créant un environnement de travail inclusif voir l offre il y a 10 heures,CDI,Annœullin,59,0,,,,
Emploi Distribution,intermarché - employé commercial en alternance h f,intermarché - employé commercial en alternance h f groupement mousquetaires issy-les-moulineaux - 92 alternance 486 49 - 1 801 80 mois votre talent grâce à vos qualités relationnelles et commerçant dans l'âme vous savez créer avec vos clients des liens voir l offre il y a 10 heures,Alternance,"486,49","1 801,80 € / mois",0,5838.0,21622.0,13730.0,monthly
Emploi Distribution,employé libre service h f,,,Non précisé,N/A,0,,,,
Emploi Distribution,responsable departement services industriels h f,,,Non précisé,N/A,0,,,,
Emploi Distribution,manager drive h f,manager drive h f carrefour l'isle-adam - 95 cdi omnicanale vous pilotez l'activité drive en assurez l'excellence opérationnelle et la qualité produit pour garantir une expérience client irréprochable votre voir l offre il y a 10 heures,CDI,L'Isle-Adam,95,0,,,,
Emploi Distribution,manager drive h f,manager drive h f carrefour nîmes - 30 cdi de notre stratégie omnicanale vous pilotez l'activité drive en assurez l'excellence opérationnelle et la qualité produit pour garantir une expérience voir l offre il y a 10 heures,CDI,Nîmes,30,0,,,,
Emploi Distribution,manager drive h f,manager drive h f carrefour saint-pierre-des-corps - 37 cdi assurez l'excellence opérationnelle et la qualité produit pour garantir une expérience client irréprochable votre succès se mesure à la croissance voir l offre il y a 10 heures,CDI,Saint-Pierre-des-Corps,37,0,,,,
Emploi Distribution,responsable de magasin h f,responsable de magasin h f cleor nantes - 44 cdi 27 500 - 28 750 an affirmé et excellentes compétences en travail d'équipe - passion pour les bijoux les montres et envie constante d'apprentissage voir l offre il y a 10 heures,CDI,27 500,28 750 € / an,0,27500.0,28750.0,28125.0,annual
Emploi Distribution,independant - inventoriste - merchandiser h f,independant - inventoriste - merchandiser h f groupe les comptoirs du monde alpes-de-haute-provence - 04 indépendant 26 heure et êtes organisé e indispensable - vous disposez obligatoirement d'un statut d'independant ex voir l offre il y a 10 heures,,Alpes-de-Haute-Provence,04,0,42770.0,42770.0,42770.0,hourly
Emploi Distribution,employé de libre-service h f,employé de libre-service h f pro distribution île-de-france cdi 21 621 60 an vous être proposées le poste est basé en île de france a pourvoir immédiatement voir l offre il y a 10 heures,CDI,Non précisé,N/A,0,21622.0,21622.0,21622.0,annual
Emploi Distribution,manager drive h f,manager drive h f carrefour tourcoing - 59 cdi entreprise plan epargne retraite collectif et compte epargne temps - 12 jours rtt an - perspectives d'évolution avec formation voir l offre il y a 10 heures,CDI,Tourcoing,59,0,,,,
Emploi Distribution,manager de rayon épicerie junior h f,manager de rayon épicerie junior h f carrefour école-valentin - 25 cdi sain plus local plus responsable leader mondial de la distribution digitale tout en créant un environnement de travail inclusif voir l offre il y a 10 heures,CDI,École-Valentin,25,0,,,,
Emploi Distribution,chef de rayon produits pgc h f,chef de rayon produits pgc h f changoy conseil super recruteur albertville - 73 cdi 3 000 - 3 200 mois chef de rayons expérimenter dans le domaine de la grande distribution alimentaire voir l offre il y a 10 heures,CDI,3 000,3 200 € / mois,0,36000.0,38400.0,37200.0,monthly
Emploi Distribution,manager drive - cdi - agent de maîtrise experience exigée dans le drive h f,manager drive - cdi - agent de maîtrise experience exigée dans le drive h f u magasins le grau-du-roi - 30 cdi authentique de confiance avec la clientèle - grandir au sein d'un magasin dont vous êtes fier voir l offre il y a 10 heures,CDI,Le Grau-du-Roi,30,0,,,,
Emploi Distribution,responsable adjoint de magasin h f,responsable adjoint de magasin h f action france bourg-en-bresse - 01 cdi temps partiel chez action ce n'est pas comme ailleurs tu verras avec plus de 50 d'évolution en interne nous te proposons voir l offre il y a 10 heures,Temps partiel,Bourg-en-Bresse,01,0,,,,
Emploi Distribution,adjoint responsable de magasin h f,adjoint responsable de magasin h f screwfix super recruteur metz - 57 cdi 30 766 an managériales - ta maîtrise des outils informatiques - ta maîtrise de l'anglais - ton leadership et ton voir l offre il y a 10 heures,CDI,Metz,57,0,30766.0,30766.0,30766.0,annual
Emploi Distribution,employé commercial - alternance h f,employé commercial - alternance h f mon campus normandie alternance 580 - 1 802 mois 12 mois - ta motivation ton sens du contact et ton envie d'apprendre - une personne fiable curieuse proactive qui aime voir l offre il y a 10 heures,Alternance,580,1 802 € / mois,0,6960.0,21624.0,14292.0,monthly
Emploi Distribution,vendeur - caissier h f,vendeur - caissier h f brico dépôt odos - 65 cdi si vous vous reconnaissez dans cette offre n'hésitez pas à postuler - vous serez contacté e voir l offre il y a 10 heures,CDI,Odos,65,0,,,,
Emploi Distribution,hôte de caisse en contrat etudiant h f,hôte de caisse en contrat etudiant h f groupement mousquetaires bonchamp-lès-laval - 53 cdi temps partiel 21 621 60 an dynamique et enthousiaste vous avez un réel sens du contact client et grâce à vos qualités relationnelles vous savez créer voir l offre il y a 10 heures,Temps partiel,Bonchamp-lès-Laval,53,0,21622.0,21622.0,21622.0,annual
Emploi Distribution,chef de secteur frais h f,chef de secteur frais h f e leclerc mâcon - 71 cdi et profil recherché - formation bac 2 3 en commerce distribution agroalimentaire ou expérience équivalente - expérience réussie voir l offre il y a 10 heures,CDI,Mâcon,71,0,,,,
Emploi Distribution,directeur de magasin junior h f,directeur de magasin junior h f carrefour reims - 51 cdi d'équipe et le sens du service client dans le domaine de la distribution - vous êtes diplômé d'unbac 5 et ou vous avez une de 3 voir l offre il y a 10 heures,CDI,Reims,51,0,,,,
Emploi Distribution,equipier polyvalent 35h h f,equipier polyvalent 35h h f lidl saint-louis - 68 cdi 1 932 mois missions en tant qu'equipier polyvalent en cdi 35h tu contribues à une expérience d'achat satisfaisante voir l offre il y a 10 heures,CDI,Saint-Louis,68,0,23184.0,23184.0,23184.0,monthly
Emploi Distribution,responsable de magasin,,,Non précisé,N/A,0,,,,
